gene_id	gene_symbol	biotype
FBgn0261844	pre-mod(mdg4)-V	protein_coding_gene
FBgn0261845	pre-mod(mdg4)-U	protein_coding_gene
FBgn0261847	CG42779	protein_coding_gene
FBgn0261848	CG42780	protein_coding_gene
FBgn0261849	CG42781	protein_coding_gene
FBgn0261850	Xpd	protein_coding_gene
FBgn0261853	CG42782	protein_coding_gene
FBgn0261854	aPKC	protein_coding_gene
FBgn0261856	CR42785	pseudogene
FBgn0261857	CR42786	pseudogene
FBgn0261858	Mzt1	protein_coding_gene
FBgn0261859	CG42788	protein_coding_gene
FBgn0261860	CG42789	protein_coding_gene
FBgn0261861	lncRNA:CR42790	lncRNA_gene
FBgn0261862	whd	protein_coding_gene
FBgn0261871	dpr2	protein_coding_gene
FBgn0261872	scaf6	protein_coding_gene
FBgn0261873	sdt	protein_coding_gene
FBgn0261881	Ankrd49	protein_coding_gene
FBgn0261885	osa	protein_coding_gene
FBgn0261924	lncRNA:CR42791	lncRNA_gene
FBgn0261925	CG42792	protein_coding_gene
FBgn0261927	lncRNA:CR42794	lncRNA_gene
FBgn0261928	CG42795	protein_coding_gene
FBgn0261929	5-HT2B	protein_coding_gene
FBgn0261930	vnd	protein_coding_gene
FBgn0261931	Hecw	protein_coding_gene
FBgn0261932	CG42798	protein_coding_gene
FBgn0261933	SmD1	protein_coding_gene
FBgn0261934	dikar	protein_coding_gene
FBgn0261938	PolrMT	protein_coding_gene
FBgn0261952	srw	protein_coding_gene
FBgn0261953	TfAP-2	protein_coding_gene
FBgn0261954	east	protein_coding_gene
FBgn0261955	kdn	protein_coding_gene
FBgn0261963	mid	protein_coding_gene
FBgn0261973	snoRNA:Or-CD9a	C_D_box_snoRNA_gene
FBgn0261974	snoRNA:Or-CD9b	C_D_box_snoRNA_gene
FBgn0261975	CG42806	protein_coding_gene
FBgn0261976	Psf2	protein_coding_gene
FBgn0261983	l(2)gd1	protein_coding_gene
FBgn0261984	Ire1	protein_coding_gene
FBgn0261985	Ptpmeg	protein_coding_gene
FBgn0261986	RASSF8	protein_coding_gene
FBgn0261987	Pxt	protein_coding_gene
FBgn0261988	Gprk2	protein_coding_gene
FBgn0261989	CG42807	protein_coding_gene
FBgn0261990	CG42808	protein_coding_gene
FBgn0261991	CG42809	protein_coding_gene
FBgn0261992	CG42810	protein_coding_gene
FBgn0261993	CG42811	protein_coding_gene
FBgn0261994	CG42812	protein_coding_gene
FBgn0261995	CG42813	protein_coding_gene
FBgn0261996	CG42814	protein_coding_gene
FBgn0261997	CG42815	protein_coding_gene
FBgn0261998	CG42816	protein_coding_gene
FBgn0261999	Ca-Ma2d	protein_coding_gene
FBgn0262000	CG42818	protein_coding_gene
FBgn0262001	CG42819	protein_coding_gene
FBgn0262002	CG42820	protein_coding_gene
FBgn0262003	CG42821	protein_coding_gene
FBgn0262004	CG42822	protein_coding_gene
FBgn0262005	CG42823	protein_coding_gene
FBgn0262006	CG42824	protein_coding_gene
FBgn0262007	Srg2	protein_coding_gene
FBgn0262008	CG42826	protein_coding_gene
FBgn0262009	CG42827	protein_coding_gene
FBgn0262010	CG42828	protein_coding_gene
FBgn0262017	CG42830	protein_coding_gene
FBgn0262018	CadN2	protein_coding_gene
FBgn0262020	CG42831	protein_coding_gene
FBgn0262021	CG42832	protein_coding_gene
FBgn0262022	CG42833	protein_coding_gene
FBgn0262023	CG42834	protein_coding_gene
FBgn0262024	CG42835	protein_coding_gene
FBgn0262025	lncRNA:CR42836	lncRNA_gene
FBgn0262026	CG42837	protein_coding_gene
FBgn0262027	CR42838	pseudogene
FBgn0262028	lncRNA:CR42839	lncRNA_gene
FBgn0262029	d	protein_coding_gene
FBgn0262030	CG42841	protein_coding_gene
FBgn0262031	CR42842	pseudogene
FBgn0262033	lncRNA:CR42844	lncRNA_gene
FBgn0262035	CG42846	protein_coding_gene
FBgn0262036	CG42847	protein_coding_gene
FBgn0262057	Spn77Ba	protein_coding_gene
FBgn0262081	Csk	protein_coding_gene
FBgn0262097	lncRNA:CR42850	lncRNA_gene
FBgn0262098	CG42851	protein_coding_gene
FBgn0262099	CG42852	protein_coding_gene
FBgn0262100	CG42853	protein_coding_gene
FBgn0262101	CG42854	protein_coding_gene
FBgn0262102	CG42855	protein_coding_gene
FBgn0262103	Sik3	protein_coding_gene
FBgn0262104	CG42857	protein_coding_gene
FBgn0262105	lncRNA:CR42858	lncRNA_gene
FBgn0262106	lncRNA:CR42859	lncRNA_gene
FBgn0262107	asRNA:CR42860	antisense_lncRNA_gene
FBgn0262108	lncRNA:CR42861	lncRNA_gene
FBgn0262109	lncRNA:CR42862	lncRNA_gene
FBgn0262111	f	protein_coding_gene
FBgn0262112	sro	protein_coding_gene
FBgn0262114	RanBPM	protein_coding_gene
FBgn0262115	CG17683	protein_coding_gene
FBgn0262116	RNASEK	protein_coding_gene
FBgn0262117	IntS3	protein_coding_gene
FBgn0262123	l(2)41Ab	protein_coding_gene
FBgn0262124	uex	protein_coding_gene
FBgn0262125	Sec23	protein_coding_gene
FBgn0262126	Sec24CD	protein_coding_gene
FBgn0262127	kibra	protein_coding_gene
FBgn0262139	trh	protein_coding_gene
FBgn0262140	CG42866	protein_coding_gene
FBgn0262141	CG42867	protein_coding_gene
FBgn0262142	lncRNA:CR42868	lncRNA_gene
FBgn0262143	CG42869	protein_coding_gene
FBgn0262144	CG42870	protein_coding_gene
FBgn0262146	MtnE	protein_coding_gene
FBgn0262148	lncRNA:CR42874	lncRNA_gene
FBgn0262149	CR42875	pseudogene
FBgn0262150	CG42876	protein_coding_gene
FBgn0262160	CG9932	protein_coding_gene
FBgn0262163	betaNACtes5	pseudogene
FBgn0262166	caly	protein_coding_gene
FBgn0262167	ana1	protein_coding_gene
FBgn0262169	magu	protein_coding_gene
FBgn0262170	CG42878	protein_coding_gene
FBgn0262172	mir-307b	miRNA_gene
FBgn0262174	mir-993	miRNA_gene
FBgn0262177	mir-375	miRNA_gene
FBgn0262178	mir-981	miRNA_gene
FBgn0262180	mir-2283	miRNA_gene
FBgn0262181	mir-972	miRNA_gene
FBgn0262182	mir-957	miRNA_gene
FBgn0262185	mir-995	miRNA_gene
FBgn0262187	mir-970	miRNA_gene
FBgn0262189	mir-2500	miRNA_gene
FBgn0262191	mir-2497	miRNA_gene
FBgn0262194	mir-2489	miRNA_gene
FBgn0262200	mir-962	miRNA_gene
FBgn0262201	mir-973	miRNA_gene
FBgn0262203	mir-967	miRNA_gene
FBgn0262204	mir-2279	miRNA_gene
FBgn0262205	mir-932	miRNA_gene
FBgn0262210	mir-927	miRNA_gene
FBgn0262211	mir-2498	miRNA_gene
FBgn0262213	mir-2495	miRNA_gene
FBgn0262214	mir-929	miRNA_gene
FBgn0262215	mir-989	miRNA_gene
FBgn0262216	mir-974	miRNA_gene
FBgn0262220	mir-987	miRNA_gene
FBgn0262222	mir-971	miRNA_gene
FBgn0262223	mir-994	miRNA_gene
FBgn0262227	mir-991	miRNA_gene
FBgn0262228	mir-975	miRNA_gene
FBgn0262233	mir-2494	miRNA_gene
FBgn0262235	mir-983-1	miRNA_gene
FBgn0262237	mir-2491	miRNA_gene
FBgn0262239	mir-961	miRNA_gene
FBgn0262243	mir-964	miRNA_gene
FBgn0262249	mir-958	miRNA_gene
FBgn0262251	mir-977	miRNA_gene
FBgn0262252	mir-965	miRNA_gene
FBgn0262256	mir-959	miRNA_gene
FBgn0262260	mir-2282	miRNA_gene
FBgn0262263	mir-969	miRNA_gene
FBgn0262266	mir-980	miRNA_gene
FBgn0262269	mir-955	miRNA_gene
FBgn0262272	mir-1002	miRNA_gene
FBgn0262275	mir-2280	miRNA_gene
FBgn0262279	mir-983-2	miRNA_gene
FBgn0262282	mir-984	miRNA_gene
FBgn0262283	mir-985	miRNA_gene
FBgn0262286	mir-1001	miRNA_gene
FBgn0262290	mir-iab-8	miRNA_gene
FBgn0262291	mir-956	miRNA_gene
FBgn0262293	mir-2490	miRNA_gene
FBgn0262297	mir-2496	miRNA_gene
FBgn0262300	mir-988	miRNA_gene
FBgn0262301	mir-979	miRNA_gene
FBgn0262302	mir-954	miRNA_gene
FBgn0262307	mir-990	miRNA_gene
FBgn0262314	mir-978	miRNA_gene
FBgn0262315	mir-2493	miRNA_gene
FBgn0262316	mir-986	miRNA_gene
FBgn0262317	mir-966	miRNA_gene
FBgn0262319	mir-1000	miRNA_gene
FBgn0262321	mir-960	miRNA_gene
FBgn0262323	mir-252	miRNA_gene
FBgn0262327	mir-2281	miRNA_gene
FBgn0262330	mir-193	miRNA_gene
FBgn0262331	mir-999	miRNA_gene
FBgn0262332	mir-968	miRNA_gene
FBgn0262333	mir-963	miRNA_gene
FBgn0262334	mir-992	miRNA_gene
FBgn0262335	mir-2492	miRNA_gene
FBgn0262338	mir-2499	miRNA_gene
FBgn0262339	mir-982	miRNA_gene
FBgn0262341	mir-976	miRNA_gene
FBgn0262351	CG43049	protein_coding_gene
FBgn0262352	CG43050	protein_coding_gene
FBgn0262353	CG43051	protein_coding_gene
FBgn0262354	CG43052	protein_coding_gene
FBgn0262355	lncRNA:CR43053	lncRNA_gene
FBgn0262356	CG43054	protein_coding_gene
FBgn0262357	CG43055	protein_coding_gene
FBgn0262358	CG43056	protein_coding_gene
FBgn0262359	CG43057	protein_coding_gene
FBgn0262360	CG43058	protein_coding_gene
FBgn0262361	CG43059	protein_coding_gene
FBgn0262362	CG43060	protein_coding_gene
FBgn0262363	CG43061	protein_coding_gene
FBgn0262364	CG43062	protein_coding_gene
FBgn0262365	CG43063	protein_coding_gene
FBgn0262366	CG43064	protein_coding_gene
FBgn0262367	mir-13b-1	miRNA_gene
FBgn0262368	mir-282	miRNA_gene
FBgn0262369	mir-31b	miRNA_gene
FBgn0262370	mir-7	miRNA_gene
FBgn0262371	mir-263b	miRNA_gene
FBgn0262372	mir-3	miRNA_gene
FBgn0262373	mir-9a	miRNA_gene
FBgn0262374	mir-2b-1	miRNA_gene
FBgn0262375	mir-1005	miRNA_gene
FBgn0262376	mir-219	miRNA_gene
FBgn0262377	mir-2a-1	miRNA_gene
FBgn0262378	mir-317	miRNA_gene
FBgn0262379	mir-1012	miRNA_gene
FBgn0262380	mir-309	miRNA_gene
FBgn0262381	mir-276b	miRNA_gene
FBgn0262382	mir-1010	miRNA_gene
FBgn0262383	mir-284	miRNA_gene
FBgn0262384	mir-1014	miRNA_gene
FBgn0262385	mir-307a	miRNA_gene
FBgn0262386	mir-306	miRNA_gene
FBgn0262387	mir-190	miRNA_gene
FBgn0262388	mir-92b	miRNA_gene
FBgn0262389	mir-1017	miRNA_gene
FBgn0262390	mir-303	miRNA_gene
FBgn0262391	mir-184	miRNA_gene
FBgn0262392	mir-1004	miRNA_gene
FBgn0262393	mir-33	miRNA_gene
FBgn0262395	mir-12	miRNA_gene
FBgn0262396	mir-314	miRNA_gene
FBgn0262397	mir-2c	miRNA_gene
FBgn0262398	mir-124	miRNA_gene
FBgn0262400	mir-287	miRNA_gene
FBgn0262401	mir-285	miRNA_gene
FBgn0262402	mir-311	miRNA_gene
FBgn0262403	mir-278	miRNA_gene
FBgn0262404	mir-996	miRNA_gene
FBgn0262405	mir-998	miRNA_gene
FBgn0262406	mir-let7	miRNA_gene
FBgn0262407	mir-308	miRNA_gene
FBgn0262408	mir-5	miRNA_gene
FBgn0262409	mir-304	miRNA_gene
FBgn0262410	mir-6-2	miRNA_gene
FBgn0262411	mir-92a	miRNA_gene
FBgn0262412	mir-1008	miRNA_gene
FBgn0262413	mir-9b	miRNA_gene
FBgn0262414	mir-4	miRNA_gene
FBgn0262415	mir-289	miRNA_gene
FBgn0262416	mir-31a	miRNA_gene
FBgn0262417	mir-316	miRNA_gene
FBgn0262418	mir-6-3	miRNA_gene
FBgn0262419	mir-277	miRNA_gene
FBgn0262420	mir-318	miRNA_gene
FBgn0262421	mir-13b-2	miRNA_gene
FBgn0262422	mir-1011	miRNA_gene
FBgn0262424	mir-10	miRNA_gene
FBgn0262425	mir-288	miRNA_gene
FBgn0262426	mir-283	miRNA_gene
FBgn0262427	mir-1016	miRNA_gene
FBgn0262428	mir-87	miRNA_gene
FBgn0262429	mir-13a	miRNA_gene
FBgn0262430	mir-9c	miRNA_gene
FBgn0262431	mir-1003	miRNA_gene
FBgn0262432	mir-8	miRNA_gene
FBgn0262433	mir-210	miRNA_gene
FBgn0262434	mir-11	miRNA_gene
FBgn0262435	mir-1009	miRNA_gene
FBgn0262436	mir-310	miRNA_gene
FBgn0262437	mir-274	miRNA_gene
FBgn0262438	mir-1006	miRNA_gene
FBgn0262440	mir-280	miRNA_gene
FBgn0262441	mir-313	miRNA_gene
FBgn0262442	mir-2501	miRNA_gene
FBgn0262443	mir-286	miRNA_gene
FBgn0262444	mir-1013	miRNA_gene
FBgn0262445	mir-133	miRNA_gene
FBgn0262446	mir-137	miRNA_gene
FBgn0262447	mir-14	miRNA_gene
FBgn0262448	mir-279	miRNA_gene
FBgn0262449	mir-2b-2	miRNA_gene
FBgn0262450	mir-312	miRNA_gene
FBgn0262451	mir-ban	miRNA_gene
FBgn0262452	mir-79	miRNA_gene
FBgn0262453	mir-275	miRNA_gene
FBgn0262454	mir-1007	miRNA_gene
FBgn0262455	mir-1	miRNA_gene
FBgn0262456	mir-125	miRNA_gene
FBgn0262457	mir-1015	miRNA_gene
FBgn0262458	mir-305	miRNA_gene
FBgn0262459	mir-34	miRNA_gene
FBgn0262460	mir-2a-2	miRNA_gene
FBgn0262461	mir-315	miRNA_gene
FBgn0262462	mir-iab-4	miRNA_gene
FBgn0262463	mir-100	miRNA_gene
FBgn0262464	mir-6-1	miRNA_gene
FBgn0262467	Scox	protein_coding_gene
FBgn0262473	Tl	protein_coding_gene
FBgn0262475	bru2	protein_coding_gene
FBgn0262476	CG43066	protein_coding_gene
FBgn0262477	FoxP	protein_coding_gene
FBgn0262478	CG43068	protein_coding_gene
FBgn0262479	CG43069	protein_coding_gene
FBgn0262480	CG43070	protein_coding_gene
FBgn0262481	CG43071	protein_coding_gene
FBgn0262482	CG43072	protein_coding_gene
FBgn0262483	Rbp	protein_coding_gene
FBgn0262484	CG43074	protein_coding_gene
FBgn0262485	CG43075	protein_coding_gene
FBgn0262486	CG43076	protein_coding_gene
FBgn0262487	CG43077	protein_coding_gene
FBgn0262508	CG43078	protein_coding_gene
FBgn0262509	nrm	protein_coding_gene
FBgn0262510	CR43080	pseudogene
FBgn0262512	Vha14-1	protein_coding_gene
FBgn0262513	Vha16-4	protein_coding_gene
FBgn0262514	VhaPPA1-2	protein_coding_gene
FBgn0262515	VhaAC45	protein_coding_gene
FBgn0262516	Trpml	protein_coding_gene
FBgn0262517	Ltn1	protein_coding_gene
FBgn0262518	Rab8	protein_coding_gene
FBgn0262519	Mi-2	protein_coding_gene
FBgn0262524	ver	protein_coding_gene
FBgn0262527	nsl1	protein_coding_gene
FBgn0262528	CG43082	protein_coding_gene
FBgn0262529	CG43083	protein_coding_gene
FBgn0262530	CG43084	protein_coding_gene
FBgn0262531	CG43085	protein_coding_gene
FBgn0262532	CR43086	pseudogene
FBgn0262533	CR43087	pseudogene
FBgn0262534	CG43088	protein_coding_gene
FBgn0262535	CG43089	protein_coding_gene
FBgn0262536	CG43090	protein_coding_gene
FBgn0262537	CG43091	protein_coding_gene
FBgn0262538	CG43092	protein_coding_gene
FBgn0262539	CG43093	protein_coding_gene
FBgn0262540	CG43094	protein_coding_gene
FBgn0262541	CG43095	protein_coding_gene
FBgn0262542	CR43096	pseudogene
FBgn0262543	lncRNA:CR43097	lncRNA_gene
FBgn0262544	CG43098	protein_coding_gene
FBgn0262546	CR43100	pseudogene
FBgn0262547	CG43101	protein_coding_gene
FBgn0262559	Mdh2	protein_coding_gene
FBgn0262560	wcd	protein_coding_gene
FBgn0262562	CG43102	protein_coding_gene
FBgn0262563	CG43103	protein_coding_gene
FBgn0262564	lncRNA:CR43104	lncRNA_gene
FBgn0262565	CR43105	pseudogene
FBgn0262566	CG43106	protein_coding_gene
FBgn0262567	CG43107	protein_coding_gene
FBgn0262568	CG43108	protein_coding_gene
FBgn0262569	CG43109	protein_coding_gene
FBgn0262570	CG43110	protein_coding_gene
FBgn0262571	CG43111	protein_coding_gene
FBgn0262572	CG43112	protein_coding_gene
FBgn0262574	CG43114	protein_coding_gene
FBgn0262575	CG43115	protein_coding_gene
FBgn0262576	CG43116	protein_coding_gene
FBgn0262577	CG43117	protein_coding_gene
FBgn0262579	Sarm	protein_coding_gene
FBgn0262580	CG43120	protein_coding_gene
FBgn0262581	CG43121	protein_coding_gene
FBgn0262582	cic	protein_coding_gene
FBgn0262583	CG43123	protein_coding_gene
FBgn0262587	CG43124	protein_coding_gene
FBgn0262588	CG43125	protein_coding_gene
FBgn0262592	CG43127	protein_coding_gene
FBgn0262593	Shab	protein_coding_gene
FBgn0262594	CheA46a	protein_coding_gene
FBgn0262595	CheA56a	protein_coding_gene
FBgn0262598	mtsh	protein_coding_gene
FBgn0262599	SmydA-3	protein_coding_gene
FBgn0262601	SmB	protein_coding_gene
FBgn0262604	lncRNA:CR43130	lncRNA_gene
FBgn0262605	CG43131	protein_coding_gene
FBgn0262606	lncRNA:CR43132	lncRNA_gene
FBgn0262607	CG43133	protein_coding_gene
FBgn0262608	CG43134	protein_coding_gene
FBgn0262609	CG43135	protein_coding_gene
FBgn0262610	CG43136	protein_coding_gene
FBgn0262611	CG43137	protein_coding_gene
FBgn0262612	CG43138	protein_coding_gene
FBgn0262613	CG43139	protein_coding_gene
FBgn0262614	pyd	protein_coding_gene
FBgn0262616	CR43142	pseudogene
FBgn0262617	Nuak	protein_coding_gene
FBgn0262619	DNAlig1	protein_coding_gene
FBgn0262620	lncRNA:CR43144	lncRNA_gene
FBgn0262621	CG43145	protein_coding_gene
FBgn0262622	lncRNA:CR43146	lncRNA_gene
FBgn0262623	CG43147	protein_coding_gene
FBgn0262624	Tmhs	protein_coding_gene
FBgn0262631	lncRNA:CR43148	lncRNA_gene
FBgn0262636	dati	protein_coding_gene
FBgn0262647	Nup160	protein_coding_gene
FBgn0262656	Myc	protein_coding_gene
FBgn0262679	CG43149	protein_coding_gene
FBgn0262680	lncRNA:CR43150	lncRNA_gene
FBgn0262681	lncRNA:CR43151	lncRNA_gene
FBgn0262682	asRNA:CR43152	antisense_lncRNA_gene
FBgn0262683	CG43153	protein_coding_gene
FBgn0262685	CG43155	protein_coding_gene
FBgn0262686	CG43156	protein_coding_gene
FBgn0262687	lncRNA:CR43157	lncRNA_gene
FBgn0262688	CR43158	pseudogene
FBgn0262689	asRNA:CR43159	antisense_lncRNA_gene
FBgn0262690	asRNA:CR43160	antisense_lncRNA_gene
FBgn0262699	fzr	protein_coding_gene
FBgn0262714	Sap130	protein_coding_gene
FBgn0262716	Arp3	protein_coding_gene
FBgn0262717	Skeletor	protein_coding_gene
FBgn0262719	CG43163	protein_coding_gene
FBgn0262721	CG43165	protein_coding_gene
FBgn0262722	lncRNA:CR43166	lncRNA_gene
FBgn0262728	Pal2	protein_coding_gene
FBgn0262730	dtn	protein_coding_gene
FBgn0262731	CG33941	protein_coding_gene
FBgn0262732	mbf1	protein_coding_gene
FBgn0262733	Src64B	protein_coding_gene
FBgn0262734	eIF4H1	protein_coding_gene
FBgn0262736	Vha16-1	protein_coding_gene
FBgn0262737	mub	protein_coding_gene
FBgn0262738	norpA	protein_coding_gene
FBgn0262739	AGO1	protein_coding_gene
FBgn0262740	Evi5	protein_coding_gene
FBgn0262741	lncRNA:CR43126	lncRNA_gene
FBgn0262743	Fs(2)Ket	protein_coding_gene
FBgn0262782	Mdh1	protein_coding_gene
FBgn0262786	CG43167	protein_coding_gene
FBgn0262787	CG43168	protein_coding_gene
FBgn0262788	CG43169	protein_coding_gene
FBgn0262789	CR43170	pseudogene
FBgn0262790	CG43171	protein_coding_gene
FBgn0262791	CG43172	protein_coding_gene
FBgn0262794	CG43175	protein_coding_gene
FBgn0262795	CR43176	pseudogene
FBgn0262801	twr	protein_coding_gene
FBgn0262806	CR43177	pseudogene
FBgn0262807	CG43178	protein_coding_gene
FBgn0262808	CG43179	protein_coding_gene
FBgn0262810	CG43181	protein_coding_gene
FBgn0262811	CG43182	protein_coding_gene
FBgn0262812	CG43183	protein_coding_gene
FBgn0262813	CG43184	protein_coding_gene
FBgn0262814	CG43185	protein_coding_gene
FBgn0262815	CR43186	pseudogene
FBgn0262816	CG43187	protein_coding_gene
FBgn0262817	CG43188	protein_coding_gene
FBgn0262819	CG43190	protein_coding_gene
FBgn0262820	CG43191	protein_coding_gene
FBgn0262821	CG43192	protein_coding_gene
FBgn0262822	lncRNA:CR43193	lncRNA_gene
FBgn0262823	hemo	protein_coding_gene
FBgn0262824	CG43195	protein_coding_gene
FBgn0262825	lncRNA:CR43196	lncRNA_gene
FBgn0262827	CG43198	protein_coding_gene
FBgn0262828	lncRNA:CR43199	lncRNA_gene
FBgn0262836	CG43200	protein_coding_gene
FBgn0262837	CG43201	protein_coding_gene
FBgn0262838	BomT1	protein_coding_gene
FBgn0262839	CG43203	protein_coding_gene
FBgn0262840	CG43204	protein_coding_gene
FBgn0262842	UQCR-6.4L	protein_coding_gene
FBgn0262843	CG43207	protein_coding_gene
FBgn0262844	CG43208	protein_coding_gene
FBgn0262845	CG43209	protein_coding_gene
FBgn0262846	CG43210	protein_coding_gene
FBgn0262847	CR43211	pseudogene
FBgn0262848	CR43212	pseudogene
FBgn0262849	CR43213	pseudogene
FBgn0262850	CR43214	pseudogene
FBgn0262851	CR43215	pseudogene
FBgn0262852	CR43216	pseudogene
FBgn0262853	CR43217	pseudogene
FBgn0262854	CG43218	protein_coding_gene
FBgn0262855	CG43219	protein_coding_gene
FBgn0262856	CG43220	protein_coding_gene
FBgn0262857	CG43221	protein_coding_gene
FBgn0262858	MtnF	protein_coding_gene
FBgn0262866	S6kII	protein_coding_gene
FBgn0262867	Ptr	protein_coding_gene
FBgn0262869	Gfrl	protein_coding_gene
FBgn0262870	axo	protein_coding_gene
FBgn0262871	lute	protein_coding_gene
FBgn0262872	milt	protein_coding_gene
FBgn0262873	Diedel2	protein_coding_gene
FBgn0262874	CG43229	protein_coding_gene
FBgn0262875	CG43230	protein_coding_gene
FBgn0262876	CG43231	protein_coding_gene
FBgn0262877	CG43232	protein_coding_gene
FBgn0262878	CG43233	protein_coding_gene
FBgn0262879	lncRNA:CR43234	lncRNA_gene
FBgn0262880	CG43235	protein_coding_gene
FBgn0262881	Mtkl	protein_coding_gene
FBgn0262882	CG43237	protein_coding_gene
FBgn0262883	lncRNA:CR43238	lncRNA_gene
FBgn0262885	CR43240	pseudogene
FBgn0262886	lncRNA:CR43241	lncRNA_gene
FBgn0262887	lncRNA:CR43242	lncRNA_gene
FBgn0262888	asRNA:CR43243	antisense_lncRNA_gene
FBgn0262889	CG43244	protein_coding_gene
FBgn0262890	CG43245	protein_coding_gene
FBgn0262891	CG43246	protein_coding_gene
FBgn0262892	lncRNA:CR43247	lncRNA_gene
FBgn0262893	CG43248	protein_coding_gene
FBgn0262894	CG43249	protein_coding_gene
FBgn0262895	lncRNA:CR43250	lncRNA_gene
FBgn0262896	CG43251	protein_coding_gene
FBgn0262897	lncRNA:CR43252	lncRNA_gene
FBgn0262898	lncRNA:CR43253	lncRNA_gene
FBgn0262899	CG43254	protein_coding_gene
FBgn0262900	CG43255	protein_coding_gene
FBgn0262901	lncRNA:CR43256	lncRNA_gene
FBgn0262902	asRNA:CR43257	antisense_lncRNA_gene
FBgn0262903	lncRNA:CR43258	lncRNA_gene
FBgn0262904	asRNA:CR43259	antisense_lncRNA_gene
FBgn0262905	lncRNA:CR43260	lncRNA_gene
FBgn0262937	Rabex-5	protein_coding_gene
FBgn0262943	lncRNA:CR43262	lncRNA_gene
FBgn0262944	lncRNA:CR43263	lncRNA_gene
FBgn0262945	lncRNA:CR43264	lncRNA_gene
FBgn0262947	lncRNA:CR43266	lncRNA_gene
FBgn0262948	CG43267	protein_coding_gene
FBgn0262951	lncRNA:CR43270	lncRNA_gene
FBgn0262952	mt:ND4	protein_coding_gene
FBgn0262954	Polr2K	protein_coding_gene
FBgn0262955	Polr2B	protein_coding_gene
FBgn0262960	CG43271	protein_coding_gene
FBgn0262961	CG43272	protein_coding_gene
FBgn0262962	CG43273	protein_coding_gene
FBgn0262963	lncRNA:CR43274	lncRNA_gene
FBgn0262964	CR43275	pseudogene
FBgn0262965	CR43276	pseudogene
FBgn0262966	CG43277	protein_coding_gene
FBgn0262967	lncRNA:CR43278	lncRNA_gene
FBgn0262968	lncRNA:CR43279	lncRNA_gene
FBgn0262969	lncRNA:CR43280	lncRNA_gene
FBgn0262970	CR43281	pseudogene
FBgn0262971	lncRNA:CR43282	lncRNA_gene
FBgn0262972	lncRNA:cherub	lncRNA_gene
FBgn0262974	lncRNA:CR43285	lncRNA_gene
FBgn0262975	cnc	protein_coding_gene
FBgn0262976	lawc	protein_coding_gene
FBgn0262979	lncRNA:CR43287	lncRNA_gene
FBgn0262980	CG43288	protein_coding_gene
FBgn0262981	lncRNA:CR43289	lncRNA_gene
FBgn0262982	CG43290	protein_coding_gene
FBgn0262983	CG43291	protein_coding_gene
FBgn0262984	CG43292	protein_coding_gene
FBgn0262985	CG43293	protein_coding_gene
FBgn0262986	CG43294	protein_coding_gene
FBgn0262987	CG43295	protein_coding_gene
FBgn0262988	CG43296	protein_coding_gene
FBgn0262989	lncRNA:CR43297	lncRNA_gene
FBgn0262990	lncRNA:CR43298	lncRNA_gene
FBgn0262991	asRNA:CR43299	antisense_lncRNA_gene
FBgn0262992	lncRNA:CR43300	lncRNA_gene
FBgn0262993	lncRNA:CR43301	lncRNA_gene
FBgn0262994	lncRNA:CR43302	lncRNA_gene
FBgn0262995	lncRNA:CR43303	lncRNA_gene
FBgn0262996	lncRNA:CR43304	lncRNA_gene
FBgn0262998	lncRNA:CR43306	lncRNA_gene
FBgn0262999	CG43307	protein_coding_gene
FBgn0263000	CG43308	protein_coding_gene
FBgn0263001	CR43309	pseudogene
FBgn0263002	CR43310	pseudogene
FBgn0263004	CG43312	protein_coding_gene
FBgn0263005	Chpf	protein_coding_gene
